n,epsilon,delta,m,resolution,repeats,raw_pair_separation_mean,raw_pair_separation_se,outer_fold_transformed_pair_separation_mean_mean,outer_fold_transformed_pair_separation_mean_se,clr_ridge_fixed_mae_mean,clr_ridge_fixed_mae_se,nn_fixed_mae_mean,nn_fixed_mae_se,pair_clr_ridge_mae_mean,pair_clr_ridge_mae_se,pair_nn_mae_mean,pair_nn_mae_se,equal_prediction_pair_floor_mean,equal_prediction_pair_floor_se,shared_contrast_clr_mae_mean,shared_contrast_clr_mae_se,shared_contrast_nn_mae_mean,shared_contrast_nn_mae_se,fine_contrast_clr_mae_mean,fine_contrast_clr_mae_se,naive_selected_mae_mean,naive_selected_mae_se,nested_selected_mae_mean,nested_selected_mae_se,selection_optimism_mean,selection_optimism_se,nested_selected_candidate_mean_mean,nested_selected_candidate_mean_se,all_simplex_ok,all_nested_outer_fold_isolation,all_nested_inner_fold_isolation
8,0.0,1.2,20,pooled_k2,200,0.0,0.0,0.0,0.0,0.03971815139074172,0.0005966851577824786,0.04130676015702618,0.0013030160975295608,0.04886174684358953,0.0009230004396374358,0.0,0.0,0.0,0.0,0.039718151390741724,0.0005966851577824786,0.04130676015702619,0.0013030160975295605,,,0.03963670166100194,0.0006035053343175323,0.04163639572040033,0.0009370350735576726,0.0019996940593983996,0.0006534636816433168,0.174375,0.0646969252170278,True,True,True
8,0.05,0.0,1,full_k3,200,0.04999999999999999,0.0,0.11053816611808585,0.0022591821078066635,0.021792724600924993,0.000352606500608718,0.030846985858504636,0.0008530230685686464,0.01750520237253516,0.000612405860216987,0.01233290023481085,0.00022664136750093043,0.007229005005454714,1.2297128680066881e-19,0.032689086901387485,0.0005289097509130771,0.04627047878775696,0.0012795346028529695,0.0,0.0,0.021792724600924993,0.000352606500608718,0.021792724600924993,0.00035260650060871804,8.890457814381136e-19,5.458539280773503e-19,0.0,0.0,True,True,True
8,0.05,0.0,1,pooled_k2,200,0.04999999999999999,0.0,0.11053816611808585,0.0022591821078066635,0.032689086901387485,0.0005289097509130772,0.04627047878775695,0.0012795346028529695,0.026257803558802743,0.0009186087903254805,0.018499350352216275,0.0003399620512513956,0.010843507508182068,0.0,0.032689086901387485,0.0005289097509130771,0.04627047878775696,0.0012795346028529695,,,0.032689086901387485,0.0005289097509130772,0.032689086901387485,0.000528909750913077,-1.3010426069826053e-19,1.2024138145595022e-18,0.0,0.0,True,True,True
8,0.05,0.0,5,full_k3,200,0.04999999999999999,0.0,0.11053816611808585,0.0022591821078066635,0.021792724600924993,0.000352606500608718,0.030846985858504636,0.0008530230685686464,0.01750520237253516,0.000612405860216987,0.01233290023481085,0.00022664136750093043,0.007229005005454714,1.2297128680066881e-19,0.032689086901387485,0.0005289097509130771,0.04627047878775696,0.0012795346028529695,0.0,0.0,0.021792724600924993,0.000352606500608718,0.02204584253763361,0.00040768981773406,0.00025311793670861895,0.0001821112091821774,0.00375,0.0027894610527526855,True,True,True
8,0.05,0.0,5,pooled_k2,200,0.04999999999999999,0.0,0.11053816611808585,0.0022591821078066635,0.032689086901387485,0.0005289097509130772,0.04627047878775695,0.0012795346028529695,0.026257803558802743,0.0009186087903254805,0.018499350352216275,0.0003399620512513956,0.010843507508182068,0.0,0.032689086901387485,0.0005289097509130771,0.04627047878775696,0.0012795346028529695,,,0.032689086901387485,0.0005289097509130772,0.033068763806450414,0.00061153472660109,0.00037967690506292685,0.000273166813773266,0.00375,0.0027894610527526855,True,True,True
8,0.05,0.0,20,full_k3,200,0.04999999999999999,0.0,0.11053816611808585,0.0022591821078066635,0.021792724600924993,0.000352606500608718,0.030846985858504636,0.0008530230685686464,0.01750520237253516,0.000612405860216987,0.01233290023481085,0.00022664136750093043,0.007229005005454714,1.2297128680066881e-19,0.032689086901387485,0.0005289097509130771,0.04627047878775696,0.0012795346028529695,0.0,0.0,0.021792724600924993,0.000352606500608718,0.022585312671675847,0.00047703035162528946,0.0007925880707508568,0.0002883128097904254,0.055,0.02002354142141885,True,True,True
8,0.05,0.0,20,pooled_k2,200,0.04999999999999999,0.0,0.11053816611808585,0.0022591821078066635,0.032689086901387485,0.0005289097509130772,0.04627047878775695,0.0012795346028529695,0.026257803558802743,0.0009186087903254805,0.018499350352216275,0.0003399620512513956,0.010843507508182068,0.0,0.032689086901387485,0.0005289097509130771,0.04627047878775696,0.0012795346028529695,,,0.032689086901387485,0.0005289097509130772,0.033877969007513775,0.0007155455274379342,0.0011888821061262836,0.00043246921468563797,0.055,0.02002354142141885,True,True,True
8,0.05,0.6,1,full_k3,200,0.04999999999999999,0.0,0.10742321642518465,0.0018309668258431858,0.04356913227959154,0.00029449693138017605,0.07154910019655042,0.0010538763510587505,0.10353043080658444,0.0005800382616371211,0.14051753155633656,0.002046008406789564,0.08067324334681154,9.837702944053505e-19,0.035126715468929114,0.0004999598470743968,0.04602500352248467,0.0013246698744580625,0.07148300006187465,0.00025774909128205645,0.04356913227959154,0.00029449693138017605,0.04356913227959154,0.00029449693138017605,1.0408340855860842e-18,7.61628201813416e-19,0.0,0.0,True,True,True
8,0.05,0.6,1,pooled_k2,200,0.04999999999999999,0.0,0.10742321642518465,0.0018309668258431858,0.03518160113378996,0.0005113992355356392,0.046025003522484675,0.0013246698744580625,0.03386424702875133,0.0008841554874236037,0.018810115332681784,0.000277036638049913,0.010567381029253045,0.0,0.03518160113378996,0.0005113992355356393,0.04602500352248467,0.0013246698744580625,,,0.03518160113378996,0.0005113992355356392,0.03518160113378996,0.0005113992355356393,1.3877787807814458e-18,1.2267580070250515e-18,0.0,0.0,True,True,True
8,0.05,0.6,5,full_k3,200,0.04999999999999999,0.0,0.10742321642518465,0.0018309668258431858,0.04356913227959154,0.00029449693138017605,0.07154910019655042,0.0010538763510587505,0.10353043080658444,0.0005800382616371211,0.14051753155633656,0.002046008406789564,0.08067324334681154,9.837702944053505e-19,0.035126715468929114,0.0004999598470743968,0.04602500352248467,0.0013246698744580625,0.07148300006187465,0.00025774909128205645,0.04356913227959154,0.00029449693138017605,0.04363491662097923,0.0003001978423332105,6.578434138768695e-05,6.578434138768592e-05,0.000625,0.0006250000000000001,True,True,True
8,0.05,0.6,5,pooled_k2,200,0.04999999999999999,0.0,0.10742321642518465,0.0018309668258431858,0.03518160113378996,0.0005113992355356392,0.046025003522484675,0.0013246698744580625,0.03386424702875133,0.0008841554874236037,0.018810115332681784,0.000277036638049913,0.010567381029253045,0.0,0.03518160113378996,0.0005113992355356393,0.04602500352248467,0.0013246698744580625,,,0.03518160113378996,0.0005113992355356392,0.0353312644896513,0.0005191022223866348,0.00014966335586133868,0.00011026909970558804,0.0025,0.0019734417553627075,True,True,True
8,0.05,0.6,20,full_k3,200,0.04999999999999999,0.0,0.10742321642518465,0.0018309668258431858,0.04356913227959154,0.00029449693138017605,0.07154910019655042,0.0010538763510587505,0.10353043080658444,0.0005800382616371211,0.14051753155633656,0.002046008406789564,0.08067324334681154,9.837702944053505e-19,0.035126715468929114,0.0004999598470743968,0.04602500352248467,0.0013246698744580625,0.07148300006187465,0.00025774909128205645,0.04356913227959154,0.00029449693138017605,0.04410063726702766,0.0003723171043549424,0.0005315049874361168,0.00025057559042408365,0.041875,0.019759815241212005,True,True,True
8,0.05,0.6,20,pooled_k2,200,0.04999999999999999,0.0,0.10742321642518465,0.0018309668258431858,0.03518160113378996,0.0005113992355356392,0.046025003522484675,0.0013246698744580625,0.03386424702875133,0.0008841554874236037,0.018810115332681784,0.000277036638049913,0.010567381029253045,0.0,0.03518160113378996,0.0005113992355356393,0.04602500352248467,0.0013246698744580625,,,0.03518160113378996,0.0005113992355356392,0.03594733314995349,0.0006556979995934958,0.0007657320161635336,0.0003311099160226102,0.043125,0.019222429760686416,True,True,True
8,0.05,1.2,1,full_k3,200,0.04999999999999999,0.0,0.11151631008627262,0.0029957630831531526,0.06569777745468944,0.0003457612455448233,0.11226143193662436,0.001185847940503114,0.19142294639696872,0.0006987830056950824,0.25403356505407865,0.003925447261358771,0.1490324740473163,1.967540588810701e-18,0.03863959680397648,0.0006238206071783057,0.04933639704451085,0.0012150952893486744,0.13668955840517102,0.00048458277341555475,0.06569777745468944,0.0003457612455448233,0.06569777745468945,0.0003457612455448233,1.0408340855860842e-18,8.558660213852713e-19,0.0,0.0,True,True,True
8,0.05,1.2,1,pooled_k2,200,0.04999999999999999,0.0,0.11151631008627262,0.0029957630831531526,0.03917920250059958,0.0006408166453545277,0.04933639704451085,0.0012150952893486744,0.04625655563191671,0.0008668432256473602,0.021915071115542157,0.00036783448557046517,0.009787998659893785,0.0,0.039179202500599586,0.0006408166453545276,0.04933639704451085,0.0012150952893486744,,,0.03917920250059958,0.0006408166453545277,0.039179202500599586,0.0006408166453545277,1.6913553890773869e-18,1.2016904587476471e-18,0.0,0.0,True,True,True
8,0.05,1.2,5,full_k3,200,0.04999999999999999,0.0,0.11151631008627262,0.0029957630831531526,0.06569777745468944,0.0003457612455448233,0.11226143193662436,0.001185847940503114,0.19142294639696872,0.0006987830056950824,0.25403356505407865,0.003925447261358771,0.1490324740473163,1.967540588810701e-18,0.03863959680397648,0.0006238206071783057,0.04933639704451085,0.0012150952893486744,0.13668955840517102,0.00048458277341555475,0.06569777745468944,0.0003457612455448233,0.06602749271836773,0.0003945286161403973,0.0003297152636782908,0.00017814606903178928,0.01,0.00428272209496642,True,True,True
8,0.05,1.2,5,pooled_k2,200,0.04999999999999999,0.0,0.11151631008627262,0.0029957630831531526,0.03917920250059958,0.0006408166453545277,0.04933639704451085,0.0012150952893486744,0.04625655563191671,0.0008668432256473602,0.021915071115542157,0.00036783448557046517,0.009787998659893785,0.0,0.039179202500599586,0.0006408166453545276,0.04933639704451085,0.0012150952893486744,,,0.03917920250059958,0.0006408166453545277,0.03976396485090042,0.0007259485082202793,0.0005847623503008409,0.00027903986565469904,0.00625,0.003037402933908271,True,True,True
8,0.05,1.2,20,full_k3,200,0.04999999999999999,0.0,0.11151631008627262,0.0029957630831531526,0.06569777745468944,0.0003457612455448233,0.11226143193662436,0.001185847940503114,0.19142294639696872,0.0006987830056950824,0.25403356505407865,0.003925447261358771,0.1490324740473163,1.967540588810701e-18,0.03863959680397648,0.0006238206071783057,0.04933639704451085,0.0012150952893486744,0.13668955840517102,0.00048458277341555475,0.06568017604002384,0.0003453746138553308,0.06685442652881854,0.0004961099331613897,0.001174250488794712,0.00034915258935760746,0.198125,0.0629523673075375,True,True,True
8,0.05,1.2,20,pooled_k2,200,0.04999999999999999,0.0,0.11151631008627262,0.0029957630831531526,0.03917920250059958,0.0006408166453545277,0.04933639704451085,0.0012150952893486744,0.04625655563191671,0.0008668432256473602,0.021915071115542157,0.00036783448557046517,0.009787998659893785,0.0,0.039179202500599586,0.0006408166453545276,0.04933639704451085,0.0012150952893486744,,,0.03912965586478386,0.0006387091901466636,0.04237183211382764,0.0011879016091582652,0.0032421762490437746,0.0008780357033294234,0.188125,0.05989546418573885,True,True,True
8,0.2,0.0,1,full_k3,200,0.2,0.0,0.4388379386286485,0.008300471244959697,0.020353100514270927,0.00029796622496537585,0.035819438083273,0.0008255290260387309,0.015435490669862726,0.0004944700945404647,0.03766118028150414,0.0012768171478811181,0.03362224128386448,0.0,0.030529650771406392,0.0004469493374480638,0.053729157124909506,0.0012382935390580965,0.0,0.0,0.020353100514270927,0.00029796622496537585,0.020353100514270927,0.00029796622496537585,-2.732189474663471e-19,5.853283895236632e-19,0.0,0.0,True,True,True
8,0.2,0.0,1,pooled_k2,200,0.2,0.0,0.4388379386286485,0.008300471244959697,0.030529650771406392,0.0004469493374480637,0.053729157124909506,0.0012382935390580965,0.023153236004794086,0.0007417051418106966,0.05649177042225621,0.0019152257218216769,0.05043336192579671,0.0,0.030529650771406392,0.00044694933744806367,0.053729157124909506,0.0012382935390580965,,,0.030529650771406392,0.0004469493374480637,0.03052965077140639,0.00044694933744806367,-9.80118763926896e-19,1.2373488874515463e-18,0.0,0.0,True,True,True
8,0.2,0.0,5,full_k3,200,0.2,0.0,0.4388379386286485,0.008300471244959697,0.020353100514270927,0.00029796622496537585,0.035819438083273,0.0008255290260387309,0.015435490669862726,0.0004944700945404647,0.03766118028150414,0.0012768171478811181,0.03362224128386448,0.0,0.030529650771406392,0.0004469493374480638,0.053729157124909506,0.0012382935390580965,0.0,0.0,0.020353100514270927,0.00029796622496537585,0.020353100514270927,0.00029796622496537585,-2.732189474663471e-19,5.853283895236632e-19,0.0,0.0,True,True,True
8,0.2,0.0,5,pooled_k2,200,0.2,0.0,0.4388379386286485,0.008300471244959697,0.030529650771406392,0.0004469493374480637,0.053729157124909506,0.0012382935390580965,0.023153236004794086,0.0007417051418106966,0.05649177042225621,0.0019152257218216769,0.05043336192579671,0.0,0.030529650771406392,0.00044694933744806367,0.053729157124909506,0.0012382935390580965,,,0.030529650771406392,0.0004469493374480637,0.03052965077140639,0.00044694933744806367,-9.80118763926896e-19,1.2373488874515463e-18,0.0,0.0,True,True,True
8,0.2,0.0,20,full_k3,200,0.2,0.0,0.4388379386286485,0.008300471244959697,0.020353100514270927,0.00029796622496537585,0.035819438083273,0.0008255290260387309,0.015435490669862726,0.0004944700945404647,0.03766118028150414,0.0012768171478811181,0.03362224128386448,0.0,0.030529650771406392,0.0004469493374480638,0.053729157124909506,0.0012382935390580965,0.0,0.0,0.020353100514270927,0.00029796622496537585,0.020526397965171254,0.00032521302559861614,0.0001732974509003205,0.00011904326158599065,0.03,0.017837731732673695,True,True,True
8,0.2,0.0,20,pooled_k2,200,0.2,0.0,0.4388379386286485,0.008300471244959697,0.030529650771406392,0.0004469493374480637,0.053729157124909506,0.0012382935390580965,0.023153236004794086,0.0007417051418106966,0.05649177042225621,0.0019152257218216769,0.05043336192579671,0.0,0.030529650771406392,0.00044694933744806367,0.053729157124909506,0.0012382935390580965,,,0.030529650771406392,0.0004469493374480637,0.03078959694775687,0.00048781953839792413,0.00025994617635048006,0.0001785648923789859,0.03,0.017837731732673695,True,True,True
8,0.2,0.6,1,full_k3,200,0.2,0.0,0.4403293785774045,0.008073524004184875,0.042126338295995,0.00029097897565120425,0.06450555523304674,0.00087771742614295,0.09543667501974747,0.0005879016303175412,0.1110027641262858,0.0023705295281123296,0.08982777057257295,1.967540588810701e-18,0.032164807098041724,0.0005297353952270299,0.052960210078439186,0.0012153947014974084,0.07608730476135507,0.0004129370380675861,0.042126338295995,0.00029097897565120425,0.042126338295995,0.0002909789756512043,1.3183898417423734e-18,6.697409613154595e-19,0.0,0.0,True,True,True
8,0.2,0.6,1,pooled_k2,200,0.2,0.0,0.4403293785774045,0.008073524004184875,0.03227675794986495,0.0005318147932928086,0.052960210078439186,0.0012153947014974082,0.026196963695293722,0.0007915424303159463,0.05627246720765279,0.0017865839213197674,0.049320126118015076,0.0,0.03227675794986494,0.0005318147932928086,0.052960210078439186,0.0012153947014974084,,,0.03227675794986495,0.0005318147932928086,0.03227675794986494,0.0005318147932928086,-1.3097162243624894e-18,1.3018412935243119e-18,0.0,0.0,True,True,True
8,0.2,0.6,5,full_k3,200,0.2,0.0,0.4403293785774045,0.008073524004184875,0.042126338295995,0.00029097897565120425,0.06450555523304674,0.00087771742614295,0.09543667501974747,0.0005879016303175412,0.1110027641262858,0.0023705295281123296,0.08982777057257295,1.967540588810701e-18,0.032164807098041724,0.0005297353952270299,0.052960210078439186,0.0012153947014974084,0.07608730476135507,0.0004129370380675861,0.042126338295995,0.00029097897565120425,0.042126338295995,0.0002909789756512043,1.3183898417423734e-18,6.697409613154595e-19,0.0,0.0,True,True,True
8,0.2,0.6,5,pooled_k2,200,0.2,0.0,0.4403293785774045,0.008073524004184875,0.03227675794986495,0.0005318147932928086,0.052960210078439186,0.0012153947014974082,0.026196963695293722,0.0007915424303159463,0.05627246720765279,0.0017865839213197674,0.049320126118015076,0.0,0.03227675794986494,0.0005318147932928086,0.052960210078439186,0.0012153947014974084,,,0.03227675794986495,0.0005318147932928086,0.03227675794986494,0.0005318147932928086,-1.3097162243624894e-18,1.3018412935243119e-18,0.0,0.0,True,True,True
8,0.2,0.6,20,full_k3,200,0.2,0.0,0.4403293785774045,0.008073524004184875,0.042126338295995,0.00029097897565120425,0.06450555523304674,0.00087771742614295,0.09543667501974747,0.0005879016303175412,0.1110027641262858,0.0023705295281123296,0.08982777057257295,1.967540588810701e-18,0.032164807098041724,0.0005297353952270299,0.052960210078439186,0.0012153947014974084,0.07608730476135507,0.0004129370380675861,0.04212119985471231,0.00029098943790725214,0.04241296189882251,0.00032941292277107245,0.0002917620441101875,0.0001999240116936656,0.025625,0.015608911314924754,True,True,True
8,0.2,0.6,20,pooled_k2,200,0.2,0.0,0.4403293785774045,0.008073524004184875,0.03227675794986495,0.0005318147932928086,0.052960210078439186,0.0012153947014974082,0.026196963695293722,0.0007915424303159463,0.05627246720765279,0.0017865839213197674,0.049320126118015076,0.0,0.03227675794986494,0.0005318147932928086,0.052960210078439186,0.0012153947014974084,,,0.03227675794986495,0.0005318147932928086,0.03227675794986494,0.0005318147932928086,-1.3097162243624894e-18,1.3018412935243119e-18,0.0,0.0,True,True,True
8,0.2,1.2,1,full_k3,200,0.2,0.0,0.4349754966229682,0.009800508056640825,0.06542807909102734,0.0002606151323271534,0.09780762971301508,0.001275341197626864,0.18002986564086104,0.0007665766783088866,0.1977307273629015,0.003940279098808505,0.15463851897101846,1.967540588810701e-18,0.036964992048864574,0.0005125418014342321,0.054708763141716306,0.0013659825259413553,0.14547460461071096,0.0007243989126411522,0.06542807909102734,0.0002606151323271534,0.06542807909102732,0.00026061513232715337,-2.0816681711721684e-19,8.866357694832796e-19,0.0,0.0,True,True,True
8,0.2,1.2,1,pooled_k2,200,0.2,0.0,0.4349754966229682,0.009800508056640825,0.037804738885902946,0.0005389573513135378,0.0547087631417163,0.0013659825259413553,0.04179468864652746,0.0008700127547304564,0.05939961144962057,0.0019678117041309457,0.04611615297665468,0.0,0.037804738885902946,0.0005389573513135376,0.054708763141716306,0.0013659825259413553,,,0.037804738885902946,0.0005389573513135378,0.037804738885902946,0.0005389573513135379,6.765421556309548e-19,1.2889590775458317e-18,0.0,0.0,True,True,True
8,0.2,1.2,5,full_k3,200,0.2,0.0,0.4349754966229682,0.009800508056640825,0.06542807909102734,0.0002606151323271534,0.09780762971301508,0.001275341197626864,0.18002986564086104,0.0007665766783088866,0.1977307273629015,0.003940279098808505,0.15463851897101846,1.967540588810701e-18,0.036964992048864574,0.0005125418014342321,0.054708763141716306,0.0013659825259413553,0.14547460461071096,0.0007243989126411522,0.06542807909102734,0.0002606151323271534,0.06696251926345695,0.0004809202445706983,0.0015344401724296142,0.0004114481858038278,0.026875,0.006682727069123952,True,True,True
8,0.2,1.2,5,pooled_k2,200,0.2,0.0,0.4349754966229682,0.009800508056640825,0.037804738885902946,0.0005389573513135378,0.0547087631417163,0.0013659825259413553,0.04179468864652746,0.0008700127547304564,0.05939961144962057,0.0019678117041309457,0.04611615297665468,0.0,0.037804738885902946,0.0005389573513135376,0.054708763141716306,0.0013659825259413553,,,0.037804738885902946,0.0005389573513135378,0.03820918675425371,0.0005754447264560115,0.0004044478683507589,0.00020375293197811363,0.0075,0.0037216263262937633,True,True,True
8,0.2,1.2,20,full_k3,200,0.2,0.0,0.4349754966229682,0.009800508056640825,0.06542807909102734,0.0002606151323271534,0.09780762971301508,0.001275341197626864,0.18002986564086104,0.0007665766783088866,0.1977307273629015,0.003940279098808505,0.15463851897101846,1.967540588810701e-18,0.036964992048864574,0.0005125418014342321,0.054708763141716306,0.0013659825259413553,0.14547460461071096,0.0007243989126411522,0.06540262179436962,0.00025959907211096396,0.07049660917107752,0.0008371171783438623,0.0050939873767078935,0.0008221841472856964,0.406875,0.09474657706854654,True,True,True
8,0.2,1.2,20,pooled_k2,200,0.2,0.0,0.4349754966229682,0.009800508056640825,0.037804738885902946,0.0005389573513135378,0.0547087631417163,0.0013659825259413553,0.04179468864652746,0.0008700127547304564,0.05939961144962057,0.0019678117041309457,0.04611615297665468,0.0,0.037804738885902946,0.0005389573513135376,0.054708763141716306,0.0013659825259413553,,,0.037804738885902946,0.0005389573513135378,0.03918316445156212,0.0007900266339859117,0.001378425565659176,0.0005404269080600514,0.073125,0.027940699891504783,True,True,True
8,1.0,0.0,1,full_k3,200,1.0,0.0,1.993749616545851,0.03494881908561066,0.023379593855659624,0.00022864656499436305,0.031934307131764525,0.0007957708332713411,0.028847272858493297,0.0006179988093156744,0.04035991127633017,0.0022591033123295716,0.17137929844516347,1.967540588810701e-18,0.035069390783489446,0.00034296984749154465,0.047901460697646794,0.0011936562499070117,0.0,0.0,0.023379593855659624,0.00022864656499436305,0.02337959385565962,0.00022864656499436297,-1.214306433183765e-19,6.861654555859475e-19,0.0,0.0,True,True,True
8,1.0,0.0,1,pooled_k2,200,1.0,0.0,1.993749616545851,0.03494881908561066,0.03506939078348943,0.0003429698474915445,0.047901460697646794,0.0011936562499070115,0.04327090928773994,0.0009269982139735113,0.060539866914495255,0.003388654968494357,0.2570689476677453,3.935081177621402e-18,0.035069390783489446,0.0003429698474915446,0.047901460697646794,0.0011936562499070117,,,0.03506939078348943,0.0003429698474915445,0.03506939078348943,0.0003429698474915443,1.2143064331837649e-18,1.3586518669845944e-18,0.0,0.0,True,True,True
8,1.0,0.0,5,full_k3,200,1.0,0.0,1.993749616545851,0.03494881908561066,0.023379593855659624,0.00022864656499436305,0.031934307131764525,0.0007957708332713411,0.028847272858493297,0.0006179988093156744,0.04035991127633017,0.0022591033123295716,0.17137929844516347,1.967540588810701e-18,0.035069390783489446,0.00034296984749154465,0.047901460697646794,0.0011936562499070117,0.0,0.0,0.023379593855659624,0.00022864656499436305,0.02337959385565962,0.00022864656499436297,-1.214306433183765e-19,6.861654555859475e-19,0.0,0.0,True,True,True
8,1.0,0.0,5,pooled_k2,200,1.0,0.0,1.993749616545851,0.03494881908561066,0.03506939078348943,0.0003429698474915445,0.047901460697646794,0.0011936562499070115,0.04327090928773994,0.0009269982139735113,0.060539866914495255,0.003388654968494357,0.2570689476677453,3.935081177621402e-18,0.035069390783489446,0.0003429698474915446,0.047901460697646794,0.0011936562499070117,,,0.03506939078348943,0.0003429698474915445,0.03506939078348943,0.0003429698474915443,1.2143064331837649e-18,1.3586518669845944e-18,0.0,0.0,True,True,True
8,1.0,0.0,20,full_k3,200,1.0,0.0,1.993749616545851,0.03494881908561066,0.023379593855659624,0.00022864656499436305,0.031934307131764525,0.0007957708332713411,0.028847272858493297,0.0006179988093156744,0.04035991127633017,0.0022591033123295716,0.17137929844516347,1.967540588810701e-18,0.035069390783489446,0.00034296984749154465,0.047901460697646794,0.0011936562499070117,0.0,0.0,0.023379593855659624,0.00022864656499436305,0.023470706867718932,0.0002470110705833587,9.111301205930823e-05,9.111301205930832e-05,0.003125,0.0031249999999999997,True,True,True
8,1.0,0.0,20,pooled_k2,200,1.0,0.0,1.993749616545851,0.03494881908561066,0.03506939078348943,0.0003429698474915445,0.047901460697646794,0.0011936562499070115,0.04327090928773994,0.0009269982139735113,0.060539866914495255,0.003388654968494357,0.2570689476677453,3.935081177621402e-18,0.035069390783489446,0.0003429698474915446,0.047901460697646794,0.0011936562499070117,,,0.03506939078348943,0.0003429698474915445,0.0352060603015784,0.00037051660587503806,0.00013666951808896367,0.00013666951808896245,0.003125,0.0031249999999999997,True,True,True
8,1.0,0.6,1,full_k3,200,1.0,0.0,2.0113556423348378,0.03463693555268627,0.04143890024223751,0.0002800923240560703,0.05031866051737593,0.0007785464255408201,0.0706677166515047,0.0005032997529974056,0.07424021806646666,0.0016161584332507093,0.17069673907988142,1.967540588810701e-18,0.03482034525899866,0.00034069700704667617,0.04604886910790075,0.001182162306694702,0.07959440595954963,0.0004735683907016966,0.04143890024223751,0.0002800923240560703,0.04143890024223751,0.00028009232405607024,-7.45931094670027e-19,6.662626988716065e-19,0.0,0.0,True,True,True
8,1.0,0.6,1,pooled_k2,200,1.0,0.0,2.0113556423348378,0.03463693555268627,0.03577351318871487,0.00034514950507597654,0.04604886910790075,0.001182162306694702,0.042671567980760654,0.0008185964946541486,0.055018305552023285,0.0031710618370424408,0.25604510861982205,3.935081177621402e-18,0.035773513188714856,0.0003451495050759766,0.04604886910790075,0.001182162306694702,,,0.03577351318871487,0.00034514950507597654,0.03577351318871488,0.0003451495050759765,9.54097911787244e-19,1.321912734824174e-18,0.0,0.0,True,True,True
8,1.0,0.6,5,full_k3,200,1.0,0.0,2.0113556423348378,0.03463693555268627,0.04143890024223751,0.0002800923240560703,0.05031866051737593,0.0007785464255408201,0.0706677166515047,0.0005032997529974056,0.07424021806646666,0.0016161584332507093,0.17069673907988142,1.967540588810701e-18,0.03482034525899866,0.00034069700704667617,0.04604886910790075,0.001182162306694702,0.07959440595954963,0.0004735683907016966,0.04143890024223751,0.0002800923240560703,0.04143890024223751,0.00028009232405607024,-7.45931094670027e-19,6.662626988716065e-19,0.0,0.0,True,True,True
8,1.0,0.6,5,pooled_k2,200,1.0,0.0,2.0113556423348378,0.03463693555268627,0.03577351318871487,0.00034514950507597654,0.04604886910790075,0.001182162306694702,0.042671567980760654,0.0008185964946541486,0.055018305552023285,0.0031710618370424408,0.25604510861982205,3.935081177621402e-18,0.035773513188714856,0.0003451495050759766,0.04604886910790075,0.001182162306694702,,,0.03577351318871487,0.00034514950507597654,0.03577351318871488,0.0003451495050759765,9.54097911787244e-19,1.321912734824174e-18,0.0,0.0,True,True,True
8,1.0,0.6,20,full_k3,200,1.0,0.0,2.0113556423348378,0.03463693555268627,0.04143890024223751,0.0002800923240560703,0.05031866051737593,0.0007785464255408201,0.0706677166515047,0.0005032997529974056,0.07424021806646666,0.0016161584332507093,0.17069673907988142,1.967540588810701e-18,0.03482034525899866,0.00034069700704667617,0.04604886910790075,0.001182162306694702,0.07959440595954963,0.0004735683907016966,0.04143890024223751,0.0002800923240560703,0.04143890024223751,0.00028009232405607024,-7.45931094670027e-19,6.662626988716065e-19,0.0,0.0,True,True,True
8,1.0,0.6,20,pooled_k2,200,1.0,0.0,2.0113556423348378,0.03463693555268627,0.03577351318871487,0.00034514950507597654,0.04604886910790075,0.001182162306694702,0.042671567980760654,0.0008185964946541486,0.055018305552023285,0.0031710618370424408,0.25604510861982205,3.935081177621402e-18,0.035773513188714856,0.0003451495050759766,0.04604886910790075,0.001182162306694702,,,0.03577351318871487,0.00034514950507597654,0.03577351318871488,0.0003451495050759765,9.54097911787244e-19,1.321912734824174e-18,0.0,0.0,True,True,True
8,1.0,1.2,1,full_k3,200,1.0,0.0,1.9959184723153403,0.0316700754732742,0.06558114801005505,0.00028157762929646767,0.07853398580455577,0.0011182038858233137,0.1250791091695268,0.0009101313258613897,0.12424531290875024,0.0015719934496658135,0.1864374926139588,1.967540588810701e-18,0.035268243270366643,0.0003390626922211829,0.050889239642481016,0.0012041942052177508,0.15666703443263597,0.0007433251684872273,0.06558114801005505,0.00028157762929646767,0.06558114801005505,0.0002815776292964677,-1.3877787807814457e-19,8.68786701947727e-19,0.0,0.0,True,True,True
8,1.0,1.2,1,pooled_k2,200,1.0,0.0,1.9959184723153403,0.0316700754732742,0.038728330581181906,0.0003552907020361938,0.050889239642481016,0.0012041942052177508,0.04480282365674725,0.0009689192204915495,0.060406299825754885,0.003450297324076909,0.2521790792174345,3.935081177621402e-18,0.03872833058118191,0.00035529070203619374,0.050889239642481016,0.0012041942052177508,,,0.038728330581181906,0.0003552907020361938,0.03872833058118191,0.0003552907020361938,1.0581813203458523e-18,1.2238448190698851e-18,0.0,0.0,True,True,True
